"id","leeftijd","sekse","opleiding","A1","A2","A3","A4","A5","C1","C2","C3","C4","C5","E1","E2","E3","E4","E5","N1","N2","N3","N4","N5","O1","O2","O3","O4","O5"
1586,23,"vrouw",3,2,6,6,6,1,5,5,2,2,6,5,6,5,1,6,4,5,5,6,6,4,1,5,6,1
1587,22,"vrouw",3,1,6,6,6,6,5,5,5,1,2,1,1,6,6,6,4,2,2,1,2,5,5,4,4,2
1588,18,"man",3,2,5,2,6,,1,6,1,1,5,3,5,2,5,4,1,3,1,4,1,6,3,4,6,1
1589,34,"vrouw",3,3,5,4,6,4,5,2,3,4,5,3,4,4,4,4,6,6,6,5,5,4,5,4,2,2
1590,43,"man",5,1,4,2,6,5,5,5,3,2,5,3,6,5,4,5,1,4,2,2,2,5,4,5,5,2
1591,33,"man",5,5,5,2,5,2,5,4,4,2,4,5,3,4,4,2,2,2,2,4,2,5,2,5,4,2
1592,25,"vrouw",2,3,3,5,1,5,5,5,4,1,4,2,1,5,4,5,2,5,4,4,1,5,2,5,4,1
1593,18,"man",1,5,6,5,6,4,6,5,4,1,1,3,2,,5,4,1,1,2,2,1,6,1,6,6,1
1594,25,"vrouw",,3,3,1,1,3,5,5,4,2,5,3,6,4,2,6,3,3,3,3,4,2,2,5,4,2
1595,38,"vrouw",5,2,5,5,5,4,4,4,6,1,5,4,3,1,4,5,4,5,4,5,5,4,2,5,5,2
1596,22,"vrouw",4,1,6,6,6,6,6,6,6,1,1,1,3,6,6,6,6,5,6,6,1,6,4,5,6,1
1597,39,"vrouw",3,4,5,5,5,6,5,4,4,2,2,2,2,4,6,5,1,4,2,2,1,4,2,5,2,2
1598,34,"vrouw",3,1,5,5,5,6,5,5,3,3,4,2,1,5,5,5,5,6,5,3,3,4,5,5,5,3
1599,54,"vrouw",5,1,5,6,6,6,5,6,6,2,1,4,2,6,5,5,1,1,1,2,1,5,2,6,2,3
1600,56,"man",3,2,5,5,6,5,5,5,6,2,2,2,2,2,5,5,2,1,1,2,2,5,2,2,5,2
1601,21,"vrouw",3,1,5,4,5,4,5,6,6,3,6,2,5,4,5,3,2,3,5,5,6,6,2,5,6,1
1602,30,"vrouw",5,1,5,2,5,3,3,2,4,2,5,3,2,4,4,5,3,3,5,4,5,5,3,5,6,5
1603,22,"man",4,3,6,3,4,3,5,2,4,5,2,5,5,2,3,3,5,4,4,3,6,4,5,4,5,6
1604,31,"vrouw",5,1,4,5,4,5,5,6,3,1,3,3,1,6,6,6,3,2,2,2,4,5,4,5,2,2
1605,17,"vrouw",3,2,5,5,6,2,6,5,4,4,6,2,2,2,3,2,2,1,3,2,4,3,2,2,4,3
1606,24,"vrouw",5,2,6,4,4,3,5,4,5,3,4,1,4,2,4,5,2,5,4,4,2,5,1,5,6,2
1607,23,"vrouw",5,2,5,5,5,5,5,2,2,3,2,3,4,4,5,5,3,3,4,4,4,4,3,3,4,5
1608,21,"man",1,3,5,2,2,5,2,3,5,1,2,2,2,3,2,4,2,2,5,2,2,4,2,1,2,3
1609,26,"man",3,2,2,2,5,5,6,6,5,1,4,2,3,3,2,4,4,4,2,1,3,6,2,4,1,1
1610,21,"vrouw",4,4,4,3,2,5,5,4,4,2,5,5,4,4,3,2,2,4,5,4,5,4,2,5,6,1
1611,50,"vrouw",4,,6,5,6,6,6,5,5,1,2,2,2,4,5,6,2,1,2,3,2,5,1,6,6,1
1612,35,"vrouw",2,4,6,4,6,3,5,2,3,5,4,1,1,4,4,5,4,4,4,4,5,6,2,4,5,1
1613,39,"vrouw",3,1,5,4,4,5,6,2,3,3,4,3,4,4,3,5,2,2,4,4,2,4,2,4,5,6
1614,40,"vrouw",2,2,5,4,5,5,4,3,4,4,3,3,4,1,2,5,4,4,4,4,4,4,2,4,6,3
1615,41,"vrouw",3,2,5,5,6,5,5,5,5,4,4,6,5,5,5,4,1,4,1,4,1,2,4,5,3,5
1616,14,"vrouw",,2,4,3,6,4,4,2,2,1,5,1,1,3,6,2,3,4,4,4,3,4,1,2,2,2
1617,40,"vrouw",4,1,6,6,5,5,4,2,4,3,5,5,1,5,4,4,3,4,2,2,2,6,1,4,4,2
1618,36,"man",1,1,6,6,6,6,6,6,6,1,1,1,2,4,6,5,1,3,3,1,1,6,1,6,5,1
1619,24,"man",1,5,4,4,4,3,4,2,2,4,4,2,2,5,4,4,2,2,1,3,1,5,1,6,4,2
1620,19,"man",1,4,5,4,5,5,5,5,6,4,4,4,6,4,2,3,1,1,1,1,2,6,2,5,6,2
1621,22,"vrouw",4,5,2,1,2,5,2,4,3,4,5,2,5,2,3,5,4,5,5,5,6,3,1,6,6,1
1622,38,"vrouw",4,1,6,6,6,6,6,1,6,1,1,1,1,6,6,6,1,1,1,1,1,6,1,1,6,6
1623,16,"man",,1,4,4,6,4,6,6,5,1,5,5,5,4,3,6,5,5,4,5,6,4,1,3,6,2
1624,20,"vrouw",4,3,3,4,2,4,5,4,5,3,5,6,5,3,3,4,3,4,4,4,6,3,5,4,5,4
1625,32,"vrouw",3,2,4,4,5,4,2,2,4,4,5,4,3,4,5,4,1,3,2,2,1,5,1,4,6,1
1626,23,"man",4,2,6,4,6,5,2,5,2,4,5,3,2,4,5,5,5,4,5,4,6,5,4,3,3,5
1627,20,"man",2,2,2,4,5,2,6,6,5,2,3,6,5,6,1,2,5,5,4,5,4,6,1,6,6,1
1628,28,"vrouw",4,2,5,5,2,5,3,2,4,3,4,2,2,4,5,5,3,4,3,3,2,5,3,4,5,3
1629,20,"vrouw",3,2,5,5,5,5,6,5,4,3,4,2,4,4,5,3,4,4,4,4,4,4,4,4,5,3
1630,20,"vrouw",3,1,6,5,6,5,3,4,5,5,5,3,5,4,5,5,2,4,3,3,2,5,3,4,2,3
1631,48,"vrouw",5,1,6,6,6,5,6,5,5,1,3,3,2,3,6,4,4,4,4,2,3,4,1,5,5,2
1632,28,"vrouw",4,2,5,5,2,5,3,2,5,3,4,2,2,4,5,5,2,4,1,2,2,4,2,4,5,2
1633,28,"vrouw",4,2,5,5,2,5,3,3,5,3,4,2,2,5,5,5,2,4,1,2,2,4,2,4,5,2
1634,28,"vrouw",4,2,6,5,3,5,3,3,4,2,4,2,1,5,5,5,2,4,1,2,2,5,2,4,6,2
1635,28,"vrouw",4,2,5,5,2,5,3,3,4,2,4,2,1,5,5,5,2,4,2,2,2,5,2,4,6,2
1636,29,"vrouw",3,3,4,4,5,5,5,4,2,2,5,2,4,2,4,4,4,4,4,5,3,4,4,5,4,3
1637,28,"man",4,1,4,4,4,4,5,3,4,3,2,3,1,3,5,5,2,3,4,2,3,5,2,4,4,2
1638,21,"vrouw",3,3,5,6,5,5,5,6,3,2,5,1,4,6,4,6,4,4,5,6,2,5,1,6,6,1
1639,26,"vrouw",5,5,5,2,5,3,6,6,5,1,1,3,4,3,3,5,4,5,2,4,1,3,2,4,6,2
1640,40,"man",3,1,5,5,6,6,5,2,2,2,3,2,2,5,6,5,2,3,2,2,1,5,5,5,3,5
1641,25,"vrouw",2,1,6,5,5,5,5,2,5,1,4,2,1,3,5,4,2,4,4,2,4,5,2,5,6,2
1642,23,"man",1,3,3,4,3,4,5,5,3,3,5,3,5,3,3,2,5,5,6,4,4,5,2,6,5,1
1643,19,"man",3,1,6,3,5,4,5,2,4,3,5,6,3,2,3,1,1,2,1,2,3,5,2,3,5,2
1644,53,"vrouw",5,1,6,5,4,6,5,4,4,5,6,4,4,4,3,5,2,5,1,2,4,6,6,5,4,2
1645,21,"man",4,2,5,6,6,6,6,5,4,5,5,1,2,3,6,3,4,1,6,6,2,5,1,4,2,5
1646,31,"vrouw",5,1,6,6,4,6,6,6,5,1,5,1,4,6,4,5,5,5,6,4,5,6,1,6,6,1
1647,29,"vrouw",3,1,6,6,6,5,5,4,5,1,1,4,4,4,5,4,4,4,4,4,2,5,1,4,5,2
1648,50,"vrouw",4,1,6,6,6,5,6,6,6,2,1,4,4,4,5,5,1,4,1,1,1,6,2,5,6,1
1649,54,"man",4,5,4,2,5,3,5,6,6,1,2,3,2,4,5,4,2,5,2,3,1,6,1,5,4,1
1650,18,"vrouw",,5,2,1,2,2,4,6,6,1,5,1,6,2,5,2,6,6,6,6,6,6,3,5,6,1
1651,21,"vrouw",3,5,6,6,6,6,6,6,6,1,3,4,3,5,6,5,1,5,4,4,3,5,2,5,6,1
1652,22,"man",3,1,6,4,5,6,2,3,3,4,6,2,4,4,6,2,1,1,1,1,4,3,2,5,6,2
1653,32,"vrouw",5,2,5,4,6,4,2,1,2,4,5,4,4,4,4,3,2,3,2,3,2,3,3,4,3,2
1654,46,"vrouw",3,3,5,6,6,5,3,6,6,1,1,1,1,6,5,3,1,1,2,2,1,6,1,6,2,1
1655,40,"vrouw",3,1,6,6,5,6,6,6,6,1,1,6,4,5,5,6,6,6,5,6,5,3,4,6,6,1
1656,52,"vrouw",5,1,6,6,6,6,5,5,5,1,1,3,2,5,5,4,1,1,2,2,1,5,1,5,5,1
1657,50,"vrouw",3,4,3,3,5,1,3,5,2,5,5,1,1,4,2,2,6,6,6,6,6,2,5,4,6,5
1658,19,"vrouw",3,2,5,5,5,6,4,5,5,4,4,4,2,5,5,4,4,4,5,4,4,4,3,4,5,3
1659,25,"vrouw",5,2,4,5,6,5,3,2,5,3,5,4,1,5,3,1,2,5,6,4,2,2,3,5,2,2
1660,19,"man",3,1,6,6,4,6,4,4,1,5,5,4,5,5,2,2,5,5,5,6,2,5,1,6,6,2
1661,22,"man",4,1,6,6,6,6,6,6,4,1,3,6,4,5,5,6,6,6,3,1,4,3,5,6,4,4
1662,26,"vrouw",4,4,5,4,6,5,4,3,1,4,6,3,1,,6,6,4,6,5,6,6,6,6,3,6,5
1663,29,"vrouw",5,1,5,6,4,6,2,5,5,6,5,2,1,6,5,6,4,5,3,4,4,5,5,6,2,4
1664,38,"vrouw",5,1,5,6,6,1,1,6,5,1,1,1,1,5,6,1,5,2,1,5,5,6,4,5,1,2
1665,32,"man",5,3,4,3,5,4,5,5,4,3,2,6,6,2,2,3,4,4,2,3,2,6,1,5,6,1
1666,23,"vrouw",3,3,6,6,5,5,4,3,4,4,5,2,2,5,6,6,3,5,4,4,5,6,4,4,5,3
1667,44,"man",1,6,4,1,5,4,5,4,5,5,6,6,6,4,4,5,1,1,1,1,1,6,5,1,5,5
1668,35,"vrouw",3,2,4,4,5,5,5,6,5,1,3,2,3,4,5,4,3,5,5,3,6,4,3,4,5,2
1669,21,"man",5,1,5,4,6,4,3,6,5,2,3,5,4,4,5,4,1,1,2,3,4,5,5,5,2,5
1670,29,"vrouw",5,1,5,5,6,5,5,4,4,2,5,1,5,5,6,2,1,1,1,2,6,4,2,5,5,6
1671,21,"man",4,4,3,5,6,4,4,5,5,1,3,5,3,3,5,3,1,4,3,4,2,4,4,5,3,2
1672,33,"vrouw",3,1,6,6,6,3,1,6,5,1,1,2,,6,5,5,2,2,1,1,2,5,1,5,5,1
1673,23,"vrouw",4,6,6,4,4,4,4,5,5,2,5,5,1,2,6,5,5,4,6,4,5,5,4,4,4,3
1674,57,"vrouw",2,1,5,6,5,5,4,,5,4,5,4,4,4,4,3,2,4,3,3,2,4,2,6,6,1
1675,21,"vrouw",3,2,6,5,5,3,5,5,6,2,2,5,6,4,2,4,5,5,6,5,6,5,1,5,6,2
1676,42,"vrouw",5,1,6,6,4,6,4,5,5,2,2,1,1,4,6,5,2,2,2,4,2,5,4,5,5,2
1677,30,"vrouw",4,2,5,5,1,4,4,2,5,4,6,4,4,5,1,1,2,4,2,5,4,5,1,5,5,5
1678,39,"man",2,5,4,5,6,2,6,4,3,6,4,3,4,5,5,6,5,6,6,3,3,5,2,4,6,2
1679,17,"vrouw",1,4,4,4,5,4,3,5,6,3,2,6,4,4,4,4,4,5,5,6,1,5,3,4,6,1
1680,36,"vrouw",5,2,6,6,6,5,5,5,5,2,2,1,2,5,6,5,2,2,1,1,2,5,3,5,5,2
1681,18,"vrouw",4,5,4,5,4,5,4,5,6,3,3,3,2,6,2,6,6,6,6,6,6,6,4,5,6,1
1682,20,"man",1,6,6,6,5,5,6,5,6,1,2,1,2,5,6,6,1,1,1,1,1,6,1,5,1,1
1683,21,"man",5,3,1,1,2,1,6,4,2,6,5,6,5,4,6,5,1,4,6,6,6,6,5,1,6,1
1684,20,"man",2,2,6,6,2,4,5,4,4,4,6,3,2,4,5,4,4,4,3,5,2,6,1,4,6,1
1685,35,"vrouw",4,1,5,6,5,5,5,5,5,1,1,4,4,4,2,5,3,3,5,5,1,6,1,6,6,1
1686,26,"vrouw",3,1,6,6,6,4,1,5,6,1,1,1,1,5,2,6,3,4,4,1,1,5,4,4,2,3
1687,26,"man",4,2,5,4,3,3,4,4,4,4,6,6,5,3,6,5,4,4,4,5,5,5,3,4,5,5
1688,40,"vrouw",2,1,6,6,6,6,5,3,1,6,2,4,2,6,3,6,6,6,6,6,6,6,1,6,6,1
1689,23,"man",4,4,5,5,4,5,5,5,4,3,4,5,3,5,5,6,2,2,2,3,1,5,2,5,6,2
1690,25,"man",5,3,4,3,1,3,6,4,4,4,5,2,4,2,2,5,3,4,5,3,2,4,1,5,5,3
1691,38,"vrouw",5,1,5,6,4,6,6,6,3,2,2,4,2,5,5,6,1,5,6,4,6,4,2,6,6,1
1692,27,"vrouw",5,3,5,5,3,5,5,6,3,1,2,6,4,4,5,5,4,4,5,4,4,4,1,5,5,2
1693,14,"vrouw",,1,6,5,4,4,4,5,2,3,5,1,3,3,4,5,2,3,5,6,2,5,1,5,5,2
1694,27,"vrouw",1,1,5,6,5,2,5,5,3,2,3,1,1,5,6,5,1,2,5,2,1,6,4,5,2,4
1695,32,"man",5,2,5,5,6,5,6,5,5,2,1,1,1,5,6,5,1,1,2,1,1,6,4,5,2,2
1696,39,"man",5,1,5,6,5,6,4,4,5,2,4,2,1,6,6,6,2,4,2,4,1,6,1,5,6,2
1697,31,"vrouw",3,2,5,5,4,4,5,6,4,2,2,1,2,4,4,6,6,6,2,3,5,5,2,5,5,3
1698,31,"man",5,5,5,2,2,4,4,6,5,4,5,4,4,4,6,4,6,6,5,6,4,5,4,5,5,5
1699,20,"vrouw",2,2,6,6,6,6,5,5,4,3,2,1,2,5,6,5,3,3,3,2,2,5,5,5,6,2
1700,32,"vrouw",5,1,5,4,4,5,5,4,4,1,2,1,1,4,5,5,3,3,2,3,2,4,4,4,6,3
1701,42,"vrouw",3,1,6,6,6,6,5,5,4,2,2,2,4,4,5,3,3,4,2,3,3,5,2,4,6,2
1702,26,"vrouw",3,4,4,5,4,4,5,3,3,2,3,3,4,5,3,5,2,4,4,3,4,4,2,4,4,3
1703,23,"man",3,4,4,4,4,4,5,6,2,2,4,6,4,6,6,4,1,1,2,4,3,6,1,6,6,1
1704,32,"man",3,1,6,5,5,5,5,2,5,3,5,4,4,5,4,3,4,4,5,6,4,6,4,6,6,1
1705,27,"vrouw",5,1,4,6,2,5,6,6,4,1,4,6,6,6,1,4,5,4,4,4,6,6,2,6,6,1
1706,19,"vrouw",3,1,6,5,6,5,6,5,5,2,3,5,6,2,3,4,3,4,2,5,2,4,3,4,5,2
1707,31,"vrouw",3,1,6,6,6,6,6,5,5,1,4,1,1,5,6,5,1,1,4,1,5,6,5,6,6,2
1708,25,"vrouw",5,1,6,4,2,6,4,4,6,5,1,2,2,2,4,4,3,3,1,1,5,4,6,1,5,5
1709,29,"vrouw",5,1,6,6,6,6,5,5,4,4,2,2,1,5,4,5,4,3,3,2,1,6,1,5,5,2
1710,42,"man",3,3,6,5,6,6,3,2,4,3,6,1,1,5,6,6,1,2,2,1,1,5,3,5,4,6
1711,39,"vrouw",3,5,5,5,5,3,4,5,5,1,2,1,2,4,5,6,5,4,4,2,6,4,5,5,4,2
1712,31,"vrouw",5,3,4,3,4,3,3,4,4,3,4,,5,3,1,1,3,4,3,4,5,3,4,3,4,3
1713,24,"man",5,1,6,6,4,5,5,4,5,1,1,2,1,5,6,6,1,5,1,1,2,6,4,5,5,2
1714,45,"vrouw",5,1,4,4,6,4,5,5,4,2,3,,4,2,3,4,3,3,4,4,3,3,1,3,5,1
1715,30,"man",5,1,6,6,5,6,6,5,4,1,4,2,2,6,5,6,2,2,3,2,1,6,4,6,4,2
1716,21,"vrouw",4,5,2,2,4,4,5,5,5,1,1,6,5,2,2,5,3,2,2,5,2,2,1,4,4,6
1717,14,"vrouw",,2,4,5,5,5,3,3,4,5,3,4,4,6,5,5,6,5,6,4,4,5,1,5,4,5
1718,25,"vrouw",3,2,6,5,5,5,5,6,5,2,2,1,2,4,6,6,1,2,2,2,3,6,1,5,6,4
1719,48,"vrouw",2,1,4,6,5,6,6,4,4,5,6,2,3,6,6,4,1,2,2,5,1,6,2,5,5,3
1720,40,"vrouw",3,2,6,4,3,4,1,4,1,4,6,1,6,2,2,6,6,6,6,6,5,3,6,3,5,6
1721,44,"man",4,1,4,4,4,4,5,5,3,2,4,2,4,3,4,4,4,4,4,4,5,6,4,4,6,1
1722,36,"vrouw",4,2,4,4,6,4,5,6,4,1,5,2,4,4,5,3,4,5,5,5,5,4,2,5,6,2
1723,28,"vrouw",2,5,2,2,2,4,2,2,4,6,4,4,4,4,2,2,3,5,4,6,3,6,1,5,6,4
1724,39,"man",3,1,5,5,6,5,5,5,5,1,4,2,3,4,5,4,1,1,1,1,4,5,1,4,5,2
1725,33,"man",3,2,5,5,5,6,6,5,6,1,1,2,1,6,5,5,2,2,1,1,1,5,1,6,4,1
1726,21,"vrouw",3,2,5,5,6,4,4,4,4,2,3,3,3,4,4,4,1,2,1,2,1,4,3,4,4,3
1727,19,"man",3,4,5,5,6,4,6,6,6,1,2,2,3,4,4,6,3,4,4,2,4,4,3,6,6,1
1728,45,"man",4,2,2,5,5,3,3,4,3,2,3,2,2,3,5,2,3,3,4,2,3,5,1,5,5,2
1729,49,"vrouw",4,2,5,4,4,4,3,4,5,2,2,4,5,2,4,3,2,2,2,2,3,3,2,2,6,3
1730,23,"vrouw",4,1,4,3,4,5,5,4,5,2,1,5,2,4,4,5,3,2,5,2,4,5,3,4,5,2
1731,27,"vrouw",3,4,5,5,6,5,5,5,3,2,4,1,4,4,6,6,1,3,1,1,1,6,2,6,5,1
1732,29,"man",5,2,6,5,6,6,6,5,5,2,4,4,4,6,6,6,3,4,4,4,2,5,2,5,6,4
1733,30,"vrouw",2,2,4,4,3,4,2,4,4,6,6,3,4,1,2,6,6,6,3,6,5,5,5,4,1,3
1734,25,"vrouw",3,2,5,5,4,5,5,4,4,1,3,2,3,4,5,5,3,4,3,2,2,4,2,4,6,1
1735,27,"vrouw",3,1,6,6,6,6,4,4,4,2,2,1,1,6,6,6,1,2,3,1,1,6,1,6,4,1
1736,29,"vrouw",3,1,6,5,4,6,5,5,5,2,3,4,4,3,2,3,5,4,6,5,6,6,1,5,5,1
1737,26,"man",5,1,6,5,4,5,6,2,5,1,1,1,1,5,6,6,1,1,1,1,1,6,1,6,6,1
1738,32,"man",4,2,5,6,5,6,6,5,1,4,1,1,1,5,6,5,1,1,4,1,1,6,6,4,6,5
1739,29,"man",5,5,2,3,4,2,6,6,6,1,1,5,5,2,2,5,5,6,2,2,1,5,1,5,4,2
1740,52,"vrouw",3,2,6,5,6,3,6,6,6,1,1,5,,2,6,5,2,2,1,1,2,6,1,6,4,1
1741,54,"man",5,1,6,4,6,4,6,5,5,5,5,4,5,3,2,4,5,6,5,2,4,6,1,4,6,1
1742,20,"vrouw",3,2,5,6,4,6,4,5,6,3,2,2,2,6,6,5,4,4,3,2,3,6,2,5,5,2
1743,16,"vrouw",1,1,6,6,6,6,5,5,4,3,5,3,5,5,4,5,3,4,2,4,5,6,3,5,6,3
1744,22,"vrouw",3,3,2,3,5,3,1,5,2,4,6,5,6,2,1,1,6,6,6,4,5,4,1,1,6,1
1745,35,"vrouw",2,3,6,5,6,5,5,5,6,1,1,2,3,4,4,5,4,4,4,3,2,5,4,4,5,2
1746,24,"vrouw",4,1,6,6,4,6,5,2,1,5,5,1,1,5,6,5,4,4,6,1,6,6,4,5,5,4
1747,38,"man",5,1,5,5,6,4,6,6,6,2,1,2,2,5,6,5,1,1,1,1,1,6,5,5,5,1
1748,20,"vrouw",3,1,6,6,5,6,4,3,5,3,2,2,2,4,5,4,2,3,4,3,4,3,4,4,6,1
1749,33,"vrouw",3,2,5,6,6,4,5,6,5,1,1,5,1,5,6,6,3,4,3,2,4,5,2,5,5,2
1750,26,"vrouw",3,1,6,6,6,6,6,6,3,1,1,1,1,6,6,6,6,6,6,6,3,6,6,6,6,1
1751,19,"man",3,3,6,6,5,6,4,3,4,5,1,1,1,5,6,3,2,3,1,4,3,4,4,5,5,2
1752,21,"man",3,3,5,6,6,5,4,6,3,3,2,5,3,5,5,5,1,3,4,5,1,5,1,5,5,2
1753,28,"vrouw",3,1,6,6,6,6,6,5,6,1,2,1,2,5,5,4,2,5,2,2,1,6,1,6,5,1
1754,19,"vrouw",2,2,6,2,6,5,4,5,6,2,3,,1,5,6,4,2,2,1,2,2,6,3,5,4,3
1755,36,"vrouw",3,1,6,5,5,5,5,5,2,3,5,1,2,4,6,5,1,2,1,2,2,4,1,5,5,3
1756,24,"man",4,2,5,6,6,5,4,3,4,5,5,2,5,5,4,4,3,4,4,6,3,6,1,5,5,2
1757,34,"vrouw",4,5,5,5,2,6,5,4,4,4,6,2,6,5,5,5,5,6,6,4,6,5,2,5,4,4
1758,43,"vrouw",3,2,6,6,6,5,4,4,4,1,1,1,1,4,5,4,1,2,1,1,2,4,2,4,5,2
1759,20,"vrouw",,2,6,6,6,4,3,5,3,4,4,6,5,3,,3,2,3,3,5,4,6,1,6,6,1
1760,44,"vrouw",5,1,6,4,1,4,5,3,3,4,5,3,4,4,1,4,3,4,5,6,3,5,5,5,6,4
1761,20,"man",3,1,5,6,6,4,3,3,1,5,6,5,6,5,3,3,6,6,4,6,5,5,5,2,6,3
1762,18,"vrouw",3,3,2,5,4,4,,3,4,3,1,3,2,4,5,3,3,3,3,4,4,3,2,3,2,3
1763,45,"vrouw",5,1,6,6,4,6,5,5,5,1,2,5,4,5,5,5,4,4,4,2,5,5,2,5,6,2
1764,27,"vrouw",2,4,6,5,6,5,4,4,3,2,2,2,1,5,6,6,2,3,2,2,1,6,2,6,5,5
1765,34,"vrouw",3,2,5,5,2,5,3,2,,2,3,2,3,,4,4,5,4,6,4,3,5,2,4,5,2
1766,14,"vrouw",,4,4,2,2,1,2,2,5,5,6,6,6,1,1,2,3,5,4,5,4,4,2,4,6,3
1767,30,"vrouw",3,1,5,6,5,6,4,2,5,2,2,1,3,5,5,5,1,1,2,2,2,5,2,6,5,2
1768,53,"vrouw",1,1,5,6,6,5,4,5,5,5,2,1,4,3,6,2,1,1,2,1,1,6,4,4,5,2
1769,35,"vrouw",5,3,4,2,1,1,6,6,3,1,1,6,3,6,2,6,1,5,4,2,2,6,1,5,5,1
1770,25,"vrouw",3,2,6,5,6,6,6,6,4,1,2,3,4,3,5,5,2,5,5,3,5,5,2,6,5,1
1771,21,"man",3,1,6,6,6,6,4,4,2,2,2,1,2,5,5,5,1,1,4,4,1,6,1,6,6,1
1772,15,"vrouw",,3,4,4,4,3,6,6,5,2,3,5,5,4,2,4,3,3,3,3,5,5,2,4,5,2
1773,62,"vrouw",3,1,5,5,6,5,5,5,4,3,3,2,2,5,6,5,2,2,1,1,3,5,4,5,5,3
1774,44,"vrouw",3,5,5,5,4,5,4,2,3,4,5,1,1,5,6,6,2,5,5,5,1,6,4,5,5,1
1775,49,"vrouw",3,2,4,5,6,4,5,4,5,2,2,2,2,1,5,5,3,5,5,3,5,5,4,4,5,2
1776,29,"vrouw",3,3,4,5,6,5,4,4,5,2,1,4,3,3,4,4,1,2,4,2,3,4,2,4,5,2
1777,21,"vrouw",3,2,6,6,6,5,5,4,6,2,2,2,2,5,5,5,2,3,2,2,4,4,3,4,6,3
1778,23,"vrouw",3,2,6,5,6,4,5,5,4,1,2,2,1,6,6,6,1,3,2,1,2,5,1,5,4,2
1779,37,"vrouw",5,3,4,4,5,4,4,4,3,3,4,4,4,3,3,3,2,2,3,3,3,3,2,5,4,3
1780,38,"man",3,4,4,4,6,3,6,5,6,1,5,4,1,5,5,6,6,6,5,5,4,6,4,4,5,3
1781,26,"vrouw",3,5,3,2,5,2,6,3,4,2,2,1,2,5,5,6,3,5,2,2,3,5,1,5,2,2
1782,29,"man",3,3,4,4,6,6,4,5,5,4,2,3,4,5,5,5,6,5,4,3,3,5,4,5,6,3
1783,46,"vrouw",2,5,4,4,6,,5,6,6,3,1,4,3,4,5,5,3,1,3,4,3,4,3,3,3,5
1784,50,"vrouw",5,1,5,6,5,5,2,2,1,3,5,1,2,5,5,6,1,2,2,2,1,6,2,5,4,2
1785,24,"vrouw",3,3,4,5,5,5,5,5,4,2,2,4,5,4,3,4,3,4,4,4,3,4,3,3,5,2
1786,45,"vrouw",3,2,6,5,6,5,4,3,5,2,3,1,2,5,2,6,4,2,4,5,4,4,2,5,6,2
1787,32,"vrouw",3,2,5,5,5,5,5,6,6,1,2,2,3,4,6,5,4,5,2,4,5,5,4,6,5,1
1788,19,"man",3,1,5,5,3,4,6,6,4,2,5,3,2,4,5,4,5,5,5,6,1,5,1,4,5,1
1789,15,"man",,1,6,6,6,6,4,5,3,4,4,1,2,,6,6,1,4,6,1,1,6,1,6,6,1
1790,21,"man",3,2,6,6,6,5,5,4,5,2,2,1,2,5,6,5,4,4,4,4,4,6,1,4,6,3
1791,38,"vrouw",3,1,6,6,6,5,4,6,6,1,2,5,2,3,5,5,1,4,1,2,2,5,5,2,6,4
1792,20,"vrouw",3,5,6,6,5,6,5,6,6,1,1,3,1,3,6,6,2,4,2,4,1,5,2,5,4,3
1793,28,"vrouw",2,5,6,3,6,3,3,6,6,1,3,6,6,2,4,6,6,6,6,4,6,6,6,3,4,4
1794,25,"man",2,4,2,5,2,5,6,2,3,4,6,6,6,3,1,2,4,4,6,6,2,6,1,5,6,1
1795,47,"vrouw",3,1,6,6,6,6,5,5,2,1,5,3,2,5,5,5,4,4,4,4,2,5,4,5,3,1
1796,55,"vrouw",3,5,5,2,2,3,5,5,6,,3,4,4,4,5,6,2,5,3,3,2,5,5,4,6,4
1797,55,"vrouw",3,5,5,2,2,3,5,5,6,3,3,4,4,4,5,6,2,5,3,3,2,5,5,4,6,4
1798,31,"vrouw",3,6,6,6,6,5,4,3,3,1,2,5,2,3,6,5,2,4,2,4,3,3,4,4,5,3
1799,24,"vrouw",1,5,6,6,6,6,4,3,5,1,2,1,4,2,6,3,3,2,3,2,5,6,2,4,3,3
1800,51,"man",1,2,5,3,5,5,6,,6,1,4,4,4,2,2,6,2,2,1,1,5,5,1,5,2,1
1801,43,"vrouw",4,1,5,5,6,6,6,5,5,1,2,1,1,6,6,6,1,2,3,1,2,6,6,4,6,2
1802,30,"vrouw",3,3,4,4,1,3,5,5,4,3,5,5,6,2,1,3,2,6,2,1,2,5,1,6,6,1
1803,38,"man",3,6,6,6,6,6,6,6,6,1,1,1,1,6,6,6,2,6,2,6,1,6,1,6,6,1
1804,24,"man",3,4,,3,6,4,2,1,4,4,1,3,3,5,4,6,5,2,1,1,1,6,1,3,1,2
1805,49,"vrouw",4,2,5,3,5,6,3,5,6,3,6,6,6,3,5,5,6,6,6,6,6,4,1,6,6,1
1806,16,"man",,5,4,3,4,3,2,3,2,6,6,1,5,4,4,3,2,3,4,2,1,6,6,6,6,5
1807,23,"man",5,3,4,5,6,5,6,5,5,3,3,2,4,4,5,5,1,1,5,3,2,5,1,3,5,1
1808,50,"vrouw",3,1,5,5,6,6,6,5,5,1,2,1,5,5,6,6,1,1,3,2,2,6,4,5,5,2
1809,25,"man",4,3,5,6,6,6,4,5,4,4,4,2,2,5,6,5,5,3,3,3,2,4,3,5,5,3
